User,Position,Name,Artist,Length,Year,Popularity,Top popularity,Album name,Album year,Artist location,Artist lat,Artist lon,Artist discovery,Artist familiarity,Artist hotttnesss,Song discovery,Song hotttnesss,Acousticness,Danceability,Energy,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time signature,Valence
dubaussi,22,Anna Begins,Counting Crows,271.173,1993,0.47000,0.53,August & Everything After,1993,"San Francisco, CA, US",37.7796,-122.42,0.384840119038,0.703326,0.648708,0.00266455390756,0.375547,0.45383,0.420047,0.405591,7,0.085162,-7.29,1,0.042507,84.956,4,0.588501
dubaussi,23,JCB,Nizlopi,228.226,2004,0.51000,0.51,JCB,2005,"Leamington, England, GB",52.2891,-1.53532,0.439677070775,0.491563,0.52174,0.00208188517774,0.278919,0.702687,0.663417,0.486594,2,0.39184,-7.083,1,0.075313,104.027,4,0.57953
drarok,0,Carol of the Bells,August Burns Red,168.066,2008,0.32000,0.52,"August Burns Red Presents: Sleddin' hill, a Holiday Album",2013,"Manheim, PA",40.155927,-76.464018,0.385378031627,0.702679,0.648767,0.00421424972308,0.354653,5e-06,0.357672,0.910511,8,0.106694,-5.487,1,0.060732,179.969,3,0.077349
drarok,1,Icarus Lives,Periphery,264.176,2010,0.45000,0.48,Periphery,2010,"Bethesda, MD, US",38.9864,-77.0969,0.575908187057,0.559678,0.755948,0.0471221709058,0.428535,0.00016,0.444884,0.946933,6,0.318039,-6.767,0,0.087033,146.736,1,0.295188
drarok,2,Hyperventilate,Frost,451.773,2006,0.00000,0.3,Milliontown,2006,"Birmingham, England, GB",52.4786,-1.90845,0.379267304843,0.534852,0.479446,0.0,0.143322,0.002763,0.266803,0.72398,4,0.07685,-8.141,0,0.045161,118.367,3,0.142368
drarok,3,BEER!!!,Psychostick,135.56,2006,0.52000,0.52,We Couldn't Think Of A Title,2006,"Tempe, Arizona",33.401395,-111.931298,0.492493741338,0.482655,0.577032,0.00539166544757,0.322253,0.001316,0.682852,0.609274,1,0.563604,-7.485,1,0.181159,123.344,4,0.795645
drarok,4,Buttersnips,Periphery,353.853,2010,0.37000,0.37,Periphery,2010,"Bethesda, MD, US",38.9864,-77.0969,0.575908187057,0.559678,0.755948,0.0232125447252,0.354657,5.6e-05,0.205731,0.980008,1,0.357957,-4.157,1,0.188328,135.118,4,0.053488
drarok,5,Kings and Queens,Thirty Seconds To Mars,347.666,2009,0.75000,0.75,This Is War,2009,"Los Angeles, CA, US",34.0535,-118.245,0.447235000256,0.752539,0.838775,0.018341609254,0.564867,0.046421,0.298924,0.815936,8,0.129352,-5.427,1,0.082241,164.985,4,0.132616
drarok,6,Le Onde,Ludovico Einaudi,323.933,1996,0.38000,0.62,Le Onde,2004,"Turin, Piedmont, Italy ",42.8333,12.8333,0.521245201687,0.632042,0.769539,0.00936509824382,0.455006,0.98138,0.223362,0.136827,2,0.682301,-29.708,1,0.04348,120.816,3,0.062592
drarok,7,Red Is The New Black,Funeral For A Friend,314.506,2003,0.34000,0.42,Casually Dressed And Deep In Conversation,2003,Bridgend Wales UK,53.3418732,-1.2789459,0.405431843501,0.647713,0.615204,0.01090566133,0.389672,0.000972,0.313506,0.584173,5,0.078642,-6.219,0,0.029452,90.056,4,0.275961
drarok,8,Wake Me up Before You Go Go,Wham!,230.306,1984,0.63000,0.68,The Definitive 80's (eighties),2007,"Bushey, Hertfordshire, England",54.0,-2.0,0.499238248985,0.65928,0.773472,0.0047404341328,0.598152,0.074103,0.602144,0.628776,0,0.057203,-10.853,1,0.035982,82.226,4,0.573
drarok,9,Wizards In Winter,Trans-Siberian Orchestra,184.666,2004,0.43000,0.59,Tales Of Winter: Selections From The TSO Rock Operas,2013,"New York, NY, US",40.7146,-74.0071,0.440569654105,0.643003,0.662975,0.00352669196267,0.348431,0.048756,0.644932,0.81279,4,0.206221,-8.127,1,0.038979,74.171,4,0.950529
drarok,10,Toys,Frost,186.24,2008,0.00000,0.16,Experiments In Mass Appeal,2008,"Birmingham, England, GB",52.4786,-1.90845,0.379267304843,0.534852,0.479446,0.0,0.123857,0.000959,0.531849,0.957187,2,0.121369,-6.052,1,0.124866,149.956,4,0.357857
drarok,11,Scarlet,Periphery,248.8,2012,0.52000,0.52,Periphery II,2012,"Bethesda, MD, US",38.9864,-77.0969,0.575908187057,0.559678,0.755948,0.0,0.449754,1.1e-05,0.400118,0.968958,0,0.351103,-7.323,1,0.115261,89.869,4,0.136211
drarok,12,Into Oblivion [Reunion],Funeral For A Friend,263.066,2007,0.47000,0.47,Tales Don't Tell Themselves,2007,Bridgend Wales UK,53.3418732,-1.2789459,0.405431843501,0.647713,0.615204,0.00834225074319,0.269997,0.000886,0.446319,0.737986,4,0.318153,-3.618,1,0.035014,131.039,4,0.192828
drarok,13,Way Away,Yellowcard,202.093,2003,0.65000,0.65,Ocean Avenue,2003,"Jacksonville, FL, US",30.3314,-81.6558,0.407259073095,0.674667,0.6492,0.0,0.478879,6e-06,0.434506,0.613121,2,0.102611,-18.61,0,0.057973,89.806,4,0.275388
drarok,14,Absolutely (Story Of A Girl) - Radio Mix,Nine Days,189.333,2000,0.67000,0.67,The Madding Crowd,2000,"Oyster Bay, NY, US",40.8723,-73.5337,0.445144513018,0.500997,0.535443,0.00664828083157,0.372954,0.000276,0.460511,0.92249,7,0.122419,-5.999,1,0.065069,96.42,4,0.623069
drarok,15,Saline,Frost,368.746,2008,0.17000,0.17,Experiments In Mass Appeal,2008,"Birmingham, England, GB",52.4786,-1.90845,0.379267304843,0.534852,0.479446,0.0,0.141208,0.770317,0.491775,0.267503,7,0.166656,-10.172,1,0.029026,139.961,4,0.207595
drarok,16,Existentialism On Prom Night,Straylight Run,241.453,2004,0.57000,0.57,Straylight Run,2004,"Baldwin, NY, US",40.6581,-73.6086,0.411103477463,0.554591,0.535427,0.00874264973192,0.421047,0.115377,0.520571,0.790381,9,0.107638,-6.037,1,0.033024,133.305,4,0.217541
drarok,17,Be Like That,3 Doors Down,266.226,1999,0.58000,0.6,The Greatest Hits,2012,"Escatawpa, MS, US",30.4521,-88.5413,0.39120129087,0.707764,0.665404,0.0406247170536,0.427785,0.00713,0.519144,0.820278,7,0.096239,-4.783,1,0.025725,96.023,4,0.350944
drarok,18,The Forgotten One,Times Of Grace,278.146,2010,0.44000,0.44,The Hymn of a Broken Man,2010,"Southampton, MA, US",42.2286,-72.728,0.497858591051,0.387118,0.520103,0.0178929238112,0.342845,0.618424,0.568423,0.393639,2,0.170066,-7.693,0,0.02753,133.95,4,0.221656
drarok,19,Overture 1928 [Scene Two],Dream Theater,217.84,1999,0.48000,0.48,Metropolis Part 2: Scenes From A Memory,1999,"Boston, MA, US",42.3586,-71.0567,0.393633188496,0.775223,0.780115,0.0,0.17848,0.030855,0.501541,0.820369,9,0.168112,-6.943,1,0.058887,111.023,4,0.305752
drarok,20,The Kids Aren't Alright,The Offspring,179.6,1994,0.77000,0.77,Americana,1998,"Huntington Beach, CA, US",33.6789,-118.002,0.435824673831,0.734915,0.785301,0.0,0.260643,4.6e-05,0.387969,0.90668,0,0.340986,-7.624,1,0.041909,102.727,4,0.209264
drarok,21,Word Up - Radio Mix,Gun,260.6,1994,0.45000,0.45,Swagger,1994,"Glasgow, Scotland, GB",55.8578,-4.24251,0.445219542751,0.508956,0.541746,0.00165160342567,0.311733,0.000265,0.490822,0.9496,6,0.246096,-7.085,0,0.0576,117.736,4,0.59713
drarok,22,Luck as a Constant,Periphery,364.906,2012,0.45000,0.45,Periphery II,2012,"Bethesda, MD, US",38.9864,-77.0969,0.575908187057,0.559678,0.755948,0.0578930281288,0.380542,0.000428,0.441282,0.95153,8,0.382711,-5.941,1,0.112909,134.983,4,0.055425
drarok,23,Back To School - Mini Maggit,Deftones,237.16,2000,0.60000,0.6,White Pony,2000,"Sacramento, CA, US",38.5791,-121.491,0.366104085178,0.745117,0.674952,0.003914275923,0.34194,0.000539,0.296375,0.98483,8,0.084663,-3.047,1,0.156374,85.316,4,0.240928
drarok,24,Thirty And Seven,August Burns Red,199.64,2009,0.27000,0.45,Constellations,2009,"Manheim, PA",40.155927,-76.464018,0.385378031627,0.702679,0.648767,0.0126772176804,0.3324,3.8e-05,0.188061,0.991595,7,0.581354,-3.617,1,0.214166,198.857,4,0.055909
drarok,25,Light,Periphery,350.56,2010,0.36000,0.36,Periphery,2010,"Bethesda, MD, US",38.9864,-77.0969,0.575908187057,0.559678,0.755948,0.0222920266369,0.332322,0.000315,0.42282,0.950394,8,0.264566,-6.098,1,0.312961,144.971,5,0.047662
drarok,26,Empire,August Burns Red,232.48,2008,0.30000,0.44,Leveler,2008,"Manheim, PA",40.155927,-76.464018,0.385378031627,0.702679,0.648767,0.0,0.432794,7e-06,0.214642,0.980048,10,0.099821,-7.089,0,0.093481,111.772,4,0.192626
drarok,27,Muramasa,Periphery,171.36,2012,0.46000,0.46,Periphery II,2012,"Bethesda, MD, US",38.9864,-77.0969,0.575908187057,0.559678,0.755948,0.0652223562819,0.366551,0.000922,0.272252,0.857368,1,0.342176,-7.068,0,0.066902,180.549,5,0.145232
rogue_michael,0,Flash - Single Version,Queen,168.213,1980,0.41000,0.43,Flash Gordon,1980,"London, England, GB",51.5063,-0.12714,0.374969442789,0.826237,0.858268,0.00193442837819,0.435014,0.167091,0.478716,0.644407,4,0.110638,-11.215,0,0.084913,108.388,4,0.321122
rogue_michael,1,Stronger,Kanye West,311.866,2007,0.62000,0.78,Graduation,2007,Chicago Illinois,41.850033,-87.650052,0.367534547474,0.831495,0.855588,0.0,0.615423,0.007203,0.595755,0.561385,1,0.113769,-13.07,1,0.175063,104.022,4,0.441184
rogue_michael,2,Land Of Sunshine,Faith No More,224.8,1989,0.48000,0.48,Angel Dust,1992,"San Francisco, CA, US",37.7796,-122.42,0.376771745646,0.714006,0.649159,0.00298859005861,0.37,0.000564,0.538045,0.912384,1,0.212927,-6.365,1,0.051892,110.029,4,0.626587
rogue_michael,3,Mozart : Requiem in D minor K626 : III Dies irae,Nikolaus Harnoncourt,111.44,1982,0.58000,0.58,Mozart : Requiem,1982,"Berlin, Berlin, DE",52.5161,13.377,0.493931067478,0.431759,0.538959,0.0025849557149,0.316437,0.976761,0.404451,0.351174,7,0.252925,-18.3,0,0.031653,76.797,4,0.282558
rogue_michael,4,A Fifth of Beethoven (Beethoven's Fifth Symphony,Walter Murphy,183.773,1976,0.42000,0.42,A Fifth of Beethoven,1976,"New York, NY, US",40.7146,-74.0071,0.471871962345,0.411079,0.500473,0.0,0.256341,0.694643,0.680172,0.555539,10,0.094192,-11.409,1,0.052707,108.711,4,0.791114
rogue_michael,5,Bones,MS MR,253.146,2012,0.74000,0.74,Secondhand Rapture,2013,"New York, NY",40.714269,-74.005973,0.644535813107,0.495514,0.769182,0.0763619769277,0.522633,0.140318,0.661136,0.717249,1,0.090127,-7.471,1,0.052277,114.909,4,0.379705
rogue_michael,6,Mr. Writer,Stereophonics,319.293,2001,0.47000,0.51,Just Enough Education To Perform,2001,"Cwmaman, Wales, GB",51.6856,-3.4436,0.405501877712,0.681928,0.655374,0.0,0.366203,0.002919,0.274584,0.655148,5,0.928181,-5.527,0,0.044446,122.861,4,0.201531
rogue_michael,7,The Show Must Go On - 2011 - Remaster,Pink Floyd,96.56,1979,0.56000,0.56,The Wall [2011 - Remaster],1979,"Cambridge, England, GB",52.2097,0.11142,0.336887617212,0.856146,0.854829,0.00164594567563,0.372473,0.445595,0.57405,0.222868,7,0.220007,-16.967,1,0.029447,129.015,4,0.330016
rogue_michael,8,Run Like Hell - 2011 - Remaster,Pink Floyd,263.573,1979,0.58000,0.58,The Wall [2011 - Remaster],1979,"Cambridge, England, GB",52.2097,0.11142,0.336887617212,0.856146,0.854829,0.0017127176533,0.475396,0.024246,0.716946,0.494758,2,0.76476,-15.464,1,0.035388,116.975,4,0.397777
rogue_michael,9,In The Flesh - 2011 - Remaster,Pink Floyd,255.546,1979,0.56000,0.6,The Wall [2011 - Remaster],1979,"Cambridge, England, GB",52.2097,0.11142,0.336887617212,0.856146,0.854829,0.0016643577429,0.396497,0.445751,0.208845,0.486452,9,0.05972,-14.597,1,0.04424,150.127,3,0.232848
rogue_michael,10,Sultans Of Swing,Dire Straits,348.52,1978,0.73000,0.73,The Best of Dire Straits & Mark Knopfler - Private Investigations,2005,"Newcastle, England",52.433333,-3.116667,0.407307537882,0.726827,0.721077,0.0,0.561705,0.05309,0.687738,0.400828,0,0.307437,-24.99,1,0.037328,148.215,4,0.944508
rogue_michael,11,Quit Playing Games,The Baseballs,169.227,2011,0.40000,0.4,Strings 'n' Stripes,2011,"Berlin, Berlin, DE",52.5161,13.377,0.50960982399,0.460151,0.57843,0.0100891765676,0.281512,0.660028,0.658239,0.77158,10,0.156643,-6.6,0,0.076661,117.91,4,0.572238
rogue_michael,12,Cocaine,J.J. Cale,172.133,1976,0.58000,0.58,Anyway The Wind Blows - The Anthology,1997,"Oklahoma City, OK",35.491608,-97.562817,0.434520889687,0.642566,0.65337,0.00325296159817,0.410596,0.280604,0.787267,0.349784,6,0.176189,-17.47,1,0.057983,104.263,4,0.43005
rogue_michael,13,Giorgio by Moroder,Daft Punk,544.626,2013,0.78000,0.78,Random Access Memories,2013,"Paris, Ile-de-France, FR",48.8569,2.3412,0.3847630225,0.850516,0.956211,0.0505343744406,0.569803,0.074447,0.755335,0.683164,9,0.37407,-10.492,0,0.050478,113.191,4,0.38252
rogue_michael,14,Feels Like We Only Go Backwards,Tame Impala,192.96,2012,0.68000,0.68,Lonerism,2012,"Perth, Western Australia, AU",-31.953,115.857,0.518360740959,0.638379,0.773739,0.0526795153913,0.604659,0.029944,0.299999,0.896563,2,0.110665,-2.39,0,0.055545,149.826,4,0.496898
rogue_michael,15,Hit That,The Offspring,167.833,1994,0.64000,0.64,Splinter,2003,"Huntington Beach, CA, US",33.6789,-118.002,0.426388123832,0.735783,0.769774,0.00705834869001,0.513422,0.683378,0.681902,0.656117,0,0.140268,-2.94,1,0.031457,131.986,4,0.82759
rogue_michael,16,Jump in My Car,David Hasselhoff,181.093,2006,0.24000,0.24,Jump in My Car,2012,"Baltimore, MD, US",39.2906,-76.6096,0.379184333934,0.560083,0.498035,0.0,0.247007,0.044082,0.576971,0.867546,2,0.353293,-3.695,1,0.039024,121.933,4,0.655972
rogue_michael,17,Breaking the Yearlings,Shearwater,188.306,2012,0.28000,0.44,Animal Joy,2012,"Austin, TX, US",30.2676,-97.743,0.442196683465,0.568871,0.588758,0.0232967202859,0.266149,0.167931,0.317211,0.888687,4,0.273265,-5.478,0,0.083472,141.812,5,0.579092
rogue_michael,18,You Make Loving Fun,Fleetwood Mac,216.626,1975,0.60000,0.6,Rumours,2013,"London, England, GB",51.5063,-0.12714,0.403528098231,0.796285,0.845471,0.00256066748168,0.467493,0.018507,0.624733,0.610125,7,0.088638,-8.392,0,0.026656,126.557,4,0.866189
rogue_michael,19,NZ Army Band Challange / The Eve of War / Colonel Bogey / Gee Officer Krupke / 5th of Beethoven / Hine e Hine / Out of the Fyingpan / Ka Mate / Gangman Style / Autumn Change / Niki Nana,The New Zealand Army Band,442.306,2013,0.10000,0.1,The Royal Edinburgh Military Tattoo 2013,2013,,,,,,,,,,,,,,,,,,,
rogue_michael,20,Parallel Universe,Red Hot Chili Peppers,269.36,1999,0.56000,0.64,Californication,1999,"Hollywood, Los Angeles, CA, US",34.1016,-118.337,0.363252867919,0.836014,0.85832,0.00285818993515,0.515399,0.00101,0.344334,0.984838,0,0.070775,-2.399,0,0.215798,124.386,4,0.197452
rogue_michael,21,Hysteria,Muse,227.44,2003,0.70000,0.7,Absolution,2003,"Teignmouth, England, GB",50.5532,-3.49874,0.405564984757,0.801253,0.861582,0.0049531294455,0.510909,0.000236,0.288702,0.918378,0,0.136682,-4.993,1,0.074329,186.257,4,0.440823
rogue_michael,22,Your Woman,White Town,256.733,1997,0.64000,0.64,Playlist: Dance,2008,"Derby, England",52.9212617,-1.4761491,0.47219153441,0.482936,0.553466,0.00767675842645,0.527771,0.017214,0.832374,0.572715,5,0.136924,-9.883,0,0.038128,102.827,4,0.784998
rogue_michael,23,Jack Sparrow,The Lonely Island,187.746,2011,0.70000,0.7,Turtleneck & Chain,2011,"Berkeley, CA, US",37.8699,-122.271,0.438628457621,0.63133,0.646774,0.0388731834293,0.393686,0.032367,0.520206,0.74813,8,0.051972,-5.202,1,0.400988,194.214,4,0.465339
rogue_michael,24,'39 - 2011 Remaster,Queen,210.8,1975,0.43000,0.47,A Night At The Opera,1975,"London, England, GB",51.5063,-0.12714,0.374969442789,0.826237,0.858268,0.00189245294387,0.235234,0.025005,0.516989,0.569655,8,0.110696,-9.674,1,0.027328,101.607,4,0.366491
rogue_michael,25,Mozart : Requiem in D minor K626 : VII Confutatis,Nikolaus Harnoncourt,159.493,1982,0.56000,0.56,Mozart : Requiem,1982,"Berlin, Berlin, DE",52.5161,13.377,0.493931067478,0.431759,0.538959,0.00221277719094,0.299543,0.991213,0.109618,0.018631,5,0.177797,-23.58,1,0.03648,66.698,4,0.039035
rogue_michael,26,"Mozart: Requiem in D Minor, K. 626: VIII. Lacrimosa",Nikolaus Harnoncourt,175.173,1982,0.59000,0.59,Mozart : Requiem,1982,"Berlin, Berlin, DE",52.5161,13.377,0.493931067478,0.431759,0.538959,0.00335344295,0.33042,0.990111,0.178075,0.030814,2,0.116228,-25.775,0,0.039074,126.227,3,0.06721
rogue_michael,27,Mozart : Requiem in D minor K626 : IX Domine Deus,"Rachel Yakar, Ortrun Wenkel, Kurt Equiluz, Robert Holl, Nikolaus Harnoncourt & Concentus musicus Wien",227.466,1982,0.54000,0.54,Mozart : Requiem,1982,,,,0.242223415422,0.22546,0.253046,0.0,0.0,0.992939,0.24559,0.153657,7,0.117899,-22.084,0,0.030623,87.451,4,0.161705
rogue_michael,28,Gold Teeth,dan le sac Vs Scroobius Pip & Flux Pavilion,204.663,2013,0.47000,0.47,Repent Replenish Repeat,2013,"Reading, England, GB",51.4524,-0.99603,0.435348285772,0.487495,0.513607,0.0,0.019667,0.022499,0.708069,0.691411,11,0.14311,-7.167,0,0.310327,163.982,4,0.37817
rogue_michael,29,Bitch,The Baseballs,214.877,2011,0.42000,0.42,Strings 'n' Stripes,2011,"Berlin, Berlin, DE",52.5161,13.377,0.50960982399,0.460151,0.57843,0.0177101420648,0.307499,0.677465,0.601095,0.945876,5,0.276854,-5.192,0,0.047054,106.019,4,0.920423
rogue_michael,30,Feeling Good,Muse,198.8,2001,0.66000,0.66,Origin Of Symmetry,2001,"Teignmouth, England, GB",50.5532,-3.49874,0.405564984757,0.801253,0.861582,0.00412184867861,0.521697,0.294264,0.320645,0.419545,7,0.102342,-7.799,0,0.033747,108.553,3,0.269884
rogue_michael,31,The Importance Of Being Idle,Oasis,222.36,1994,0.54000,0.54,Time Flies... 1994-2009,2010,"Manchester, England, GB",53.4796,-2.24881,0.38356762241,0.809339,0.833966,0.0,0.474554,0.034501,0.512958,0.61201,9,0.118413,-13.332,0,0.038757,112.115,4,0.427797
rogue_michael,32,Be My Yoko Ono,Barenaked Ladies,164.866,1992,0.49000,0.49,Gordon,1992,"Scarborough, Toronto, Ontario, CA",43.7722,-79.2567,0.374455073526,0.681504,0.604705,0.00167860918212,0.329499,0.214056,0.70849,0.883238,5,0.150028,-5.028,1,0.068142,118.443,4,0.65027
rogue_michael,33,Ticket To The Moon,ELO,247.786,1981,0.34000,0.46,"The Very Best Of Electric Light Orchestra, Volume Two",2007,"Wyandotte, MI, US",42.2016,-83.15,0.413578445338,0.648919,0.628914,0.00147366250062,0.265342,0.551827,0.334256,0.386639,2,0.626153,-11.129,0,0.034316,162.971,4,0.135462
rogue_michael,34,The Chain,Fleetwood Mac,271.0,1975,0.67000,0.67,Rumours,2013,"London, England, GB",51.5063,-0.12714,0.403528098231,0.796285,0.845471,0.00266614455341,0.502329,0.01068,0.546396,0.672868,9,0.04776,-8.844,1,0.051569,151.397,4,0.384263
rogue_michael,35,Charmless Man - 2012 - Remaster,Blur,213.986,1995,0.32000,0.39,The Great Escape,1995,London,51.5072648,-0.1278328,0.404943009005,0.75965,0.77234,0.00299361067073,0.462119,0.00695,0.540897,0.878351,9,0.036794,-6.565,1,0.042644,116.862,4,0.831507
rogue_michael,36,The Prophet's Song - 2011 Remaster,Queen,500.96,1975,0.39000,0.4,A Night At The Opera,1975,"London, England, GB",51.5063,-0.12714,0.374969442789,0.826237,0.858268,0.00148585503207,0.384965,0.304015,0.388422,0.47951,2,0.352273,-9.697,0,0.051216,140.781,4,0.203918
rogue_michael,37,Space Oddity - 1999 Digital Remaster,David Bowie,314.165,1969,0.56000,0.56,Space Oddity,1969,"Brixton, London, England, GB",51.4524,-0.12192,0.330230258259,0.851536,0.823741,0.00195993073799,0.467263,0.062321,0.323467,0.426703,0,0.4223,-12.8,1,0.034874,135.928,4,0.419229
rogue_michael,38,Road Trippin',Red Hot Chili Peppers,204.973,1999,0.55000,0.66,Californication,1999,"Hollywood, Los Angeles, CA, US",34.1016,-118.337,0.363252867919,0.836014,0.85832,0.00287774112239,0.493094,0.31273,0.350064,0.47045,4,0.117512,-8.24,0,0.031043,98.533,4,0.403066
rogue_michael,39,Billie Jean - Live,The Civil Wars,248.88,2011,0.53000,0.53,Barton Hollow,2011,,,,,,,,,,,,,,,,,,,
rogue_michael,40,In Our Talons,Bowerbirds,233.493,2008,0.52000,0.52,Hymns For A Dark Horse,2008,"Raleigh, NC, US",35.7855,-78.6427,0.444062240331,0.53427,0.560868,0.0137778464617,0.345858,0.809118,0.40362,0.498175,2,0.141509,-9.207,1,0.034294,127.409,5,0.382641
rogue_michael,41,A Night on the Bare Mountain,Royal Philharmonic Orchestra/Georges Prêtre,437.84,1996,0.13000,0.13,The Classic Experience - 135 of the greatest classical tracks,2012,"Waziers, France",50.383333,3.116667,0.350690104765,0.352429,0.366359,0.0,0.0,0.895798,0.379554,0.340635,9,0.276636,-16.754,1,0.042194,116.787,4,0.184813
rogue_michael,42,Ghosts,The Head And The Heart,257.213,2011,0.46000,0.6,The Head And The Heart,2011,"Seattle, WA, US",47.6036,-122.329,0.533378884307,0.587834,0.731748,0.0238639969719,0.412871,0.596203,0.542598,0.624836,5,0.117967,-6.187,1,0.025156,165.854,4,0.539921
rogue_michael,43,Hurricane,MS MR,226.373,2012,0.79000,0.79,Secondhand Rapture,2013,"New York, NY",40.714269,-74.005973,0.644535813107,0.495514,0.769182,0.14258269402,0.615434,0.236412,0.563579,0.667824,2,0.303583,-6.614,1,0.039864,89.974,4,0.257771
rogue_michael,44,Flash's Theme Reprise (Victory Celebrations) - 2011 Remaster,Queen,83.573,1980,0.25000,0.26,Flash Gordon,1980,"London, England, GB",51.5063,-0.12714,0.374969442789,0.826237,0.858268,0.000461704147802,0.267118,0.043463,0.368774,0.633917,9,0.905522,-7.682,0,0.097264,108.029,4,0.590245
rogue_michael,45,London Calling,The Clash,200.48,1982,0.72000,0.72,London Calling,2013,"London, England, GB",51.5063,-0.12714,0.299600120894,0.819312,0.671118,0.0022268001777,0.542896,0.044198,0.603406,0.603672,0,0.081437,-11.278,1,0.055713,124.552,4,0.622406
francessss,0,La Femme D'argent,Air,426.614,1998,0.64000,0.64,Moon Safari,1998,"Versailles, Ile-de-France, FR",48.8019,2.13125,0.35316816973,0.722293,0.619189,0.00440269706181,0.517801,0.424687,0.498394,0.70647,6,0.386623,-9.15,0,0.035458,159.725,4,0.563966
francessss,1,In The Waiting Line,Zero 7,272.266,2001,0.64000,0.64,Simple Things,2001,"London, England",51.5072648,-0.1278328,0.34167085113,0.744424,0.628913,0.00541423960414,0.531279,0.76928,0.560867,0.396077,5,0.104217,-10.759,1,0.026371,78.998,4,0.397167
francessss,2,Oats In The Water,Ben Howard,299.381,2012,0.70000,0.7,The Burgh Island EP,2012,"Totnes, England, GB",50.4316,-3.68137,0.508662953052,0.586226,0.696048,0.0717841130035,0.539608,0.278945,0.363072,0.473678,2,0.194054,-9.574,0,0.028956,127.931,4,0.097465
francessss,3,God Only Knows,The Slow Show,255.134,2012,0.33000,0.33,Brother,2012,"Manchester, England, GB",53.4796,-2.24881,0.460434697176,0.371432,0.481007,0.0,0.116163,0.518515,0.58652,0.2722,0,0.105843,-13.108,1,0.025344,86.008,4,0.104192
francessss,4,All I Could Do Was Cry,Etta James,179.252,1962,0.21000,0.46,All I Could Do Was Cry,2013,"Los Angeles, CA, US",34.0535,-118.245,0.375036220009,0.714245,0.64649,0.012694909863,0.386293,0.894588,0.466944,0.319944,8,0.145865,-13.105,1,0.02774,88.375,3,0.527683
francessss,5,Dearest,Buddy Holly,114.973,2009,0.36000,0.46,Buddy Holly Greatest Hits,2011,"Lubbock, TX",33.5777778,-101.8547222,0.369151543083,0.723365,0.648692,0.00237095355268,0.396787,0.888026,0.568451,0.081582,5,0.111537,-15.964,0,0.037611,114.045,3,0.327612
francessss,6,Ceilings,Local Natives,176.439,2012,0.54000,0.62,Hummingbird,2012,"Los Angeles, CA, US",34.0535,-118.245,0.438216007135,0.619136,0.632886,0.0897925448137,0.434306,0.630253,0.504294,0.76286,4,0.092285,-8.663,0,0.037139,79.979,4,0.446351
francessss,7,Thinking Of You,Sister Sledge,266.826,1979,0.50000,0.5,We Are Family [Expanded],1979,"North Philadelphia, Philadelphia, PA, US",40.0084,-75.1529,0.450774136528,0.570456,0.601664,0.0,0.37094,0.132281,0.644995,0.917456,5,0.054322,-6.744,1,0.067815,101.105,4,0.919096
francessss,8,Taken At All,"Crosby, Stills & Nash",178.106,2008,0.36000,0.36,Up In The Air [Music From The Motion Picture],2009,"Laurel Canyon, Los Angeles, CA, US",34.1115,-118.373,0.374315582678,0.6079,0.53056,0.00172356030745,0.218879,0.774885,0.450215,0.290804,7,0.272115,-13.018,1,0.031662,144.966,4,0.321935
francessss,9,I Heard Love Is Blind - Demo,Amy Winehouse,132.253,2008,0.48000,0.48,Frank & Back To Black,2008,"Southgate, London, England, GB",51.6334,-0.13167,0.433377736459,0.74699,0.802409,0.0,0.17848,0.879633,0.670561,0.217156,11,0.108507,-8.857,0,0.058618,76.406,4,0.271259
francessss,10,That's The Way I Feel About Cha - Alternate Version - Hey Now Hey The Other Side Of The Sky Outtake,Aretha Franklin,345.186,2007,0.23000,0.23,Rare & Unreleased Recordings From The Golden Reign Of The Queen Of Soul,2007,"Detroit, MI, US",42.3317,-83.0479,0.33229074148,0.764186,0.640748,0.0,0.0,0.74206,0.745283,0.411713,10,0.070229,-9.291,1,0.028425,98.081,3,0.626803
francessss,11,I'd Rather Dance With You,Kings Of Convenience,209.026,2004,0.70000,0.7,Riot On An Empty Street,2004,"Bergen, Hordaland Fylke, NO",60.3907,5.33275,0.425895837057,0.655732,0.65561,0.00943042957573,0.555574,0.091311,0.801444,0.827123,8,0.067832,-6.34,1,0.03579,141.954,4,0.947947
francessss,12,Almost Cut My Hair,"Crosby, Stills, Nash and Young",269.173,1970,0.49000,0.49,Deja Vu,1970,"California, US",37.2719,-119.27,0.404186578993,0.674811,0.644477,0.0141638152282,0.388343,0.932095,0.41546,0.266877,7,0.223192,-13.973,1,0.109192,205.032,4,0.731732
francessss,13,Help Me Lose My Mind - feat. Disclosure,London Grammar,246.52,2013,0.46000,0.46,If You Wait,2013,,,,,,,,,,,,,,,,,,,
francessss,14,Till I Lost,Tom Odell,217.946,2013,0.64000,0.64,Long Way Down (Deluxe),2013,"Chichester, England",50.833333,-0.783333,0.678339057871,0.548446,0.875246,0.119577122779,0.417037,0.989267,0.498065,0.232371,2,0.094663,-8.243,1,0.029707,111.722,4,0.212979
